STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,WASTE,Waste category,WST_OPER,Waste management operations,UNIT,Unit of measure,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,1.974,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,1.231,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,1.177,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.849,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,2179.743,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2020,,832.651,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2020,,656.213,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,386.812,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,131.926,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,106.366,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,92.404,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2020,,28.207,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,9.291,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2020,,4.702,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,RCY,Recycling,TH_T,Thousand tonnes,2020,,4.005,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,1040.628,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,397.113,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,326.971,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,567.464,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,164.705,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,133.309,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,83.146,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,79.495,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,57.356,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,34.246,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,12.47,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,10.607,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,4.275,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,2.29,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,1.953,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,1.832,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,1.364,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,1.212,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,0.43,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.083,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,18.752,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,3.766,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,3.274,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,7.634,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,3.489,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,2.794,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,1.323,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,1.471,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,1.292,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,2847.926,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2020,,54.71,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2020,,1037.019,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2020,,882.081,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,355.534,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,190.428,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,162.383,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,152.322,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2020,,113.457,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2020,,100.759,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,35.774,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2020,,7.454,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,RCY,Recycling,TH_T,Thousand tonnes,2020,,6.939,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,1559.429,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,313.145,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,272.231,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,634.862,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,290.184,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,232.333,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,110.005,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,122.351,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,107.436,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,16.057,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,5.689,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,4.803,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,4.326,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,1.434,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,1.228,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,0.79,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.647,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.499,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,0.261,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.044,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,7.431,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,2.666,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,2.289,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,2.645,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.603,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.511,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,0.604,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.295,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.235,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,171.792,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2020,,60.863,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2020,,51.386,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,46.281,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,15.337,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,13.141,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,8.456,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2020,,6.922,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2020,,5.34,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LMP,Lamps,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,2.797,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2020,,0.473,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LMP,Lamps,RCY,Recycling,TH_T,Thousand tonnes,2020,,0.432,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,79.498,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,28.525,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,24.49,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,28.293,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,6.452,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SE,Small equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,5.466,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,6.467,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2020,,3.155,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2020,,2.516,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,GEN,Waste generated,KG_HAB,Kilograms per capita,2020,,10.96,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,24.906,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,9.119,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,7.467,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2020,,2.35,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,3.141,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.646,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.513,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2020,,0.879,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,1.205,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,1.187,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.882,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LMP,Lamps,GEN,Waste generated,KG_HAB,Kilograms per capita,2020,,0.178,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,0.146,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.081,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,13.315,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,4.652,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,3.924,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SE,Small equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2020,,3.022,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,5.92,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,1.751,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,1.416,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2020,,1.098,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2020,,1.18,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2020,,0.783,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2020,,0.651,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,GEN,Waste generated,TH_T,Thousand tonnes,2020,,106.858,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,242.838,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2020,,88.908,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2020,,72.807,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2020,,22.914,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2020,,30.621,,A,,,,,,,
